Index,followers,rt,text
130,396652,317,storm surg warn issu morgan citi louisiana eastward alabamaflorida border nate
131,396652,637,hurrican warn issu grand isl louisiana eastward alabamaflorida border
132,396652,79,tropic storm nate advisori 9 nate strengthen northwestern caribbean sea
133,396652,92,track usaf noaa p3 noaa giv hurrican hunter aircraft fli inaround nate morn nw noaa
134,396652,85,nate us local impact follow nwsneworlean nwsmobil nwsjacksonm nwsbirmingham nwslakecharl
135,396652,200,storm surg watch effect portion coastal southeastern louisiana mississippi amp alabama nate
136,396652,255,hurrican watch remain effect morgan citi louisiana msal state line includ new orlean
137,396652,242,tropic storm condit could begin saturday louisiana like begin saturday night
138,396652,125,latest nwswpc rainfal forecast show 36 wide area maximum amount 12 possibl nate
139,396652,97,system northeastern atlant ocean could becom tropic subtrop cyclon earli next week
140,396652,43,tropic storm nate advisori 8a avail nhc websit
141,396652,290,5 edt key messag nate hurrican storm surg watch remain effect us gulf
142,396652,51,tropic storm nate advisori 8 avail nhc websit
143,396652,49,tropic storm nate advisori 7a avail nhc websit
144,396652,413,11 pm edt key messag nate hurrican storm surg watch issu us gulf coast
145,396652,101,tropic storm nate advisori 7 nate center move offshor eastern coast hondura
146,396652,102,tropic storm nate advisori 6a nate center still eastern hondura
147,396652,329,5 pm edt oct 5 key messag tropic storm nate full advisori
148,396652,86,tropic storm nate advisori 6 center nate move eastern hondura
149,396652,135,noaa giv plane sampl environment flow around nate dropsond use even 1
150,396652,74,tropic storm nate advisori 5a center nate continu move across northeastern nicaragua
151,396652,257,tropic storm warn issu yucatan peninsula punta herrero rio lagarto mexico
152,396652,438,key messag tropic storm nate advisori 5 full advisori
153,396652,62,tropic storm nate advisori 5 center nate move across northeastern nicaragua
154,396652,1379,tropic storm nate form notabl westward forecast shift sinc yesterday check latest forecast
155,396652,230,tropic storm nate advisori 4a tropic depress becom tropic storm nate near coast nicaragua
156,396652,237,5 edt key messag tropic depress sixteen
157,396652,43,tropic depress sixteen advisori 4 tropic depress approach coast nicaragua
158,396652,86,tropic depress sixteen advisori 3a depress forecast becom tropic storm later today
159,396652,94,tropic depress sixteen advisori 3 depress head toward nicaragua coast
160,396652,87,tropic depress sixteen advisori 2a heavi rainfal occur portion central america
161,396652,335,latest key messag tropic depress sixteen
162,396652,97,tropic depress sixteen advisori 2 avail nhc websit
163,396652,72,tropic depress sixteen advisori 1a avail nhc websit
164,396652,27,full detail see
165,396652,242,lifethreaten flash flood amp mudslid possibl across part central america due heavi rainfal
166,396652,508,key messag advisori 1 tropic depress sixteen
167,396652,343,tropic storm warn issu portion coast nicaragua amp hondura td 16 full advisori
168,396652,157,tropic depress sixteen advisori 1 new depress form southwestern caribbean sea
169,396652,300,nhc initi advisori 11 edt tropic depress sixteen current locat southwestern caribbean sea
170,396652,490,low sw caribbean becom tropic depress later today move nw toward nicaragua
171,396652,495,low sw caribbean medium chanc becom tropic depress move northnorthwest
172,396652,150,low chanc develop northwestern caribbean gulf mexico next 5 day
173,396652,327,correct date map 2017 atlant tropic storm hurrican track septemb detail
174,396652,76,posttrop cyclon maria advisori 59 maria extratrop low last advisori
175,396652,39,tropic storm maria advisori 58 maria expect becom fulli extratrop later today tonight
176,396652,30,posttrop cyclon lee advisori 49 lee becom posttrop low north atlant
177,396652,26,tropic storm maria advisori 57 maria begin extratrop transit
178,396652,48,tropic storm maria advisori 56 maria move quickli eastnortheastward across north atlant
179,396652,40,tropic storm lee advisori 48 lee move rapidli northeastward far north atlant
180,396652,32,tropic storm lee advisori 47 lee rapidli head northeastward open atlant
181,396652,33,tropic storm maria advisori 55 maria continu race eastnortheastward across north atlant
182,396652,38,tropic storm lee advisori 46 lee weaken tropic storm strength
183,396652,33,tropic storm maria advisori 54 maria race eastnortheastward across north atlant
184,396652,503,nhc watch 2 system potenti develop next 5 day w atlant amp gulf mexic
185,396652,30,hurrican lee advisori 45 lee littl weaker move faster toward northeast
186,396652,35,tropic storm maria advisori 53 maria slightli weaker move faster toward east
187,396652,36,tropic storm maria advisori 52 maria acceler eastward
188,396652,36,hurrican lee advisori 44 lee weaken acceler northeastward
189,396652,340,system near fl strait medium chanc develop near east coast fl next day
190,396652,31,tropic storm maria advisori 51 maria continu move eastward away unit state
191,396652,27,hurrican lee advisori 43 lee continu weaken
192,396652,29,tropic storm maria advisori 50 maria begin acceler away unit state
193,396652,28,hurrican lee advisori 42 lee weaken acceler northward
194,396652,110,regardless format local heavi rainfal like portion cuba southern florida florida key bahama
195,396652,496,system nw caribbean sea medium chanc format near east coast fl earli next week
196,396652,198,system nw caribbean sea medium chanc format near florida east coast earli next week
197,396652,38,hurrican lee advisori 41 lee expect acceler northeastward central atlant
198,396652,30,tropic storm maria advisori 49 maria weaken tropic storm
199,396652,50,hurrican lee advisori 40 lee weaken littl expect remain power hurrican anoth day
