Index,followers,rt,text
52,269656,2,caregiv physic activ help stay strong healthi use tip niago4lif getact
53,269656,7,alzheimersnih get tip care love one far away caregiversmonth
54,269656,6,good physic health lower stress caregiv take step eat healthi getact nfcmonth
55,269656,6,readi week challeng share nfcmonth healthfind
56,269656,0,dyk 1 3 american caregiv get support caregiv nfcmonth
57,269656,4,week share tip caregiv join us nfcmonth
58,269656,0,mani peopl type 2 diabet know learn spot sign diabetesmonth
59,269656,4,diabet use tip amdiabetesassn prevent hypoglycemia physic activ
60,269656,2,momstob ask doctor screen gestat diabet next visit diabetesmonth
61,269656,1,late plan take week challeng diabetesmonth healthfind
62,269656,1,child diabet pack hypoglycemia kit manag blood sugar school tip cdcdiabet
63,269656,3,take step prevent type 2 diabet start talk doctor diabetesmonth
64,269656,3,cut ad sugar help prevent type 2 diabet use hhsprevent tip diabetesmonth
65,269656,4,niddkgov diabetesmonth want share 4 step manag diabet life 1st step learn diabet
66,269656,4,know sign hypoglycemia learn spot low blood sugar niddkgov diabetesmonth
67,269656,3,manag weight help prevent type 2 diabet take step reach healthi weight diabetesmonth
68,269656,6,week share tip prevent diabet like share readi take week challeng
69,269656,4,readi week challeng share diabetesmonth healthfind
70,269656,1,want prevent type 2 diabet eat healthi getact tri tip diabetesmonth
71,269656,4,week share tip prevent diabet hypoglycemia join us diabetesmonth
72,269656,0,follow ameracadpedd nlmosp youradha get tip take care teeth gum toothtip ff
73,269656,0,take step protect teeth gum get older oralhealth
74,269656,6,toothtip skip sugari drink follow healthi habit protect teeth
75,269656,4,toothtip give kid water instead juic meal get tip take care children teeth
76,269656,0,nervou dental checkup get tip make visit easier toothtip
77,269656,3,still time plan take week challeng toothtip healthfind
78,269656,1,dyk fluorid help protect child teeth decay learn fluorid
79,269656,2,toothtip floss everi day get food toothbrush miss use tip floss teeth
80,269656,7,parent start take care child teeth first tooth follow brush tip toothtip
81,269656,25,ameracadpedd ever wonder halloween snack best littl teeth check guid visit
82,269656,2,toothtip brush 2 time day 2 minut get tip brush teeth
83,269656,1,readi week challeng share toothtip healthfind
84,269656,3,toothtip brush floss protect oralhealth learn
85,269656,2,week share tip help take care teeth gum join us oralhealth toothtip
86,269656,1,follow alzheimersnih cdcgov nateyeinstitut get tip talk doctor healthliteracymonth ff
87,269656,7,sure healthi weight ask doctor get tip talk weight
88,269656,4,want know medicin prevent heartattack stroke right ask doctor question
89,269656,4,alzheimersnih use worksheet write question want ask next doctor appoint
90,269656,1,momstob take question next doctor visit learn preeclampsia
91,269656,2,way know hiv get test get tip talk doctor hiv test
92,269656,8,keep bone go strong ask doctor question prevent osteoporosi
93,269656,3,late plan take week challeng healthliteracymonth healthfind
94,269656,4,want know risk type 2 diabet print list question next doctor visit
95,269656,17,mammogram help find breastcanc earli use handi list question ask doctor mammogram
96,269656,9,your age 50 75 talk doctor screen colorect cancer take question
97,269656,5,nateyeinstitut need help take activ role eye care ask eye care profession question
98,269656,0,talk doctor std like syphili stress list question help
99,269656,4,wonder expect menopaus use question help talk doctor
100,269656,6,readi week challeng share healthliteracymonth healthfind
101,269656,3,get tip talk doctor make visit healthliteracymonth
102,269656,1,week share tip talk doctor join us healthliteracymonth
103,269656,1,follow cdcflu healthychildren niosh resourc flu prevent fightflu ff
104,269656,1,help teen fightflu 5 tip teenshealth
105,269656,3,momstob get flu shot protect babi learn cdcflu fightflu
106,269656,5,parent learn 10 import fact year flu shot healthychildren fightflu
107,269656,12,got question flu shot get answer qampa cdcflu fightflu
108,269656,8,healthnew extra import get flu shot diabet
109,269656,6,still time plan take week challeng fightflu healthfind
110,269656,3,find get flu shot vaccinefind handi map fightflu
111,269656,4,handwash help prevent flu get tip protect other fightflu
112,269656,8,65 older sure get flu shot end octob fightflu
113,269656,105,cdcflu think earli flu vaccin time get vaccin fightflu
114,269656,4,time get flu shot make plan get shot today fightflu
115,269656,13,readi week challeng share fightflu healthfind
116,269656,6,everyon age 6 month older need get flu shot everi year find prevent flu fightflu
117,269656,2,week share tip help prevent season flu join us fightflu
118,269656,3,follow samhsagov stopbullyinggov pacernbpc resourc nation bullyingpreventionmonth ff bulli
119,269656,7,cyberbulli hard spot get tip stopbullyinggov keep kid safe onlin bulli
120,269656,3,worri child bulli use healthychildren idea stopbulli
121,269656,2,concern cyberbulli help teen use technolog safe resourc teenshealth
122,269656,46,stopbullyinggov wit bulli reach kid target amp let know care talk help h
123,269656,3,help child stopbulli pacernbpc resourc kid bullyingpreventionmonth
124,269656,7,still time plan take week challeng bulli healthfind
125,269656,8,parent use free app samhsagov check child bulli bullyingprevent
126,269656,8,know warn sign bulli learn spot sign tip stopbullyinggov
127,269656,6,readi week challeng share bulli healthfind
128,269656,2,talk kid bulli even see sign problem use quick tip
129,269656,2,nation bullyingpreventionmonth week share tip help stopbulli join us
130,269656,1,follow cdccancer thenci womenshealth resourc breastcanc screen prevent bcam17 ff
131,269656,7,worri cost mammogram find program near offer free lowcost mammogram bcam17
132,269656,2,need know breastcanc find resourc thenci bcam17
133,269656,4,dyk men get breastcanc learn americancanc bcam17
134,269656,1,use usfda tool find get mammogram near breastcanc bcam17
135,269656,3,check help resourc breastcancerorg get mammogram result breastcanc bcam17
136,269656,10,still time plan take week challeng breastcanc healthfind
137,269656,2,check tip thenci lower risk breastcanc bcam17
138,269656,4,want learn mammogram check help qampa womenshealth bcam17
139,269656,1,breastcanc run famili talk doctor bcam17
140,269656,61,thenci unit state breastcanc 2nd common cancer women skin cancer overview
141,269656,1,question breastcanc screen use question talk doctor mammogram bcam17
142,269656,7,readi week challeng share bcam17 healthfind
143,269656,5,mammogram xray breast check breastcanc talk doctor get test bcam17
144,269656,13,nation breast cancer awar month week share info breastcanc screen prevent join us bcam17
145,269656,0,follow medicaregov niago4lif alzheimersnih resourc healthi age healthyagingmonth
146,269656,2,medicar sure schedul yearli well visit doctor healthyagingmonth
147,269656,4,get tip prevent problem mistak medicin healthyagingmonth
148,269656,2,dyk 1 3 older adult fall year worri love one fall start convers
149,269656,10,medicaregov stay one step ahead flu make appt get flu shot cover medicar
150,269656,8,older adult need vaccin prevent diseas make sure date shot healthyagingmonth
151,269656,12,still time plan take week challeng healthyagingmonth healthfind
152,269656,10,niago4lif check 6 tip nation institut age make home safer get older
153,269656,1,care older famili member stress rememb take care
154,269656,2,got tip help keep teeth gum healthi get older check healthyagingmonth
155,269656,1,mani fall prevent make home safer small chang healthyagingmonth
156,269656,5,use nih tip make smart food choic healthi age healthyagingmonth
157,269656,10,readi week challeng share healthyagingmonth healthfind
158,269656,4,physicalact good peopl age use tip stay activ get older healthyagingmonth
159,269656,3,healthyagingmonth week share tip stay healthi get older join us
160,269656,0,follow cdcemerg fema getreadi readygov tip resourc help prepar emerg natlprep ff
161,269656,1,sometim safer stay insid emerg learn shelter place natlprep
162,269656,2,disabl amp emerg may resourc normal use planahead natlprep
163,269656,4,know emerg nscsafeti tip deal differ type disast natlprep
164,269656,4,find disast common area planahead natlprep
165,269656,1,make sure know get warn updat amp safeti info need emerg natlprep
166,269656,2,still time plan take week challeng natlprep healthfind
167,269656,1,parent use tip kidshealth talk kid call 911 emerg natlprep
168,269656,75,cdcemerg parent know child school daycar evacu amp reunif plan incl commun emerg
169,269656,1,know emerg learn firstaid help prepar take action natlprep
170,269656,1,rememb planahead keep pet safe emerg readygov tip natlprep
171,269656,5,make sure least 1 firstaid kit home find put famili kit natlprep
172,269656,3,readi week challeng share natlprep healthfind
173,269656,4,mani hour kid spend front screen limit screen time help getact healthychildren
174,269656,6,emerg happen time make plan famili know case emerg natlprep
175,269656,4,nation prepared month week share tip help famili prepar emerg join us natlprep
176,269656,4,follow healthychildren cdcobes kidshealth tip resourc help keep child healthi weight ff
177,269656,3,use healthychildren tip encourag child physic activ
178,269656,7,children need varieti healthi food check niddk tip guid kid make healthi choic
179,269656,3,help kid learn physic activ fun use kidshealth tip motiv get activ
180,269656,2,learn encourag child develop healthyeat habit import
181,269656,4,help kid eat less sodium use list go food shop
182,269656,9,still time plan take week challeng healthyeat healthfind
183,269656,4,healthi kid make physic activ part famili routin cdcgov tip
184,269656,3,tri healthi snack idea keep child satisfi meal
185,269656,4,shop healthi food kid hard check nihnhlbi tip
186,269656,2,teach kid healthyeat myplat game activ sheet
187,269656,13,dyk children need least 60 minut physicalact day
188,269656,3,readi week challeng share healthyweight healthfind
189,269656,3,parent help kid learn healthi habit last lifetim
190,269656,1,week share tip help kid stay healthi weight join us
191,269656,1,follow healthychildren nichdnih nlmsi inform newborn screen ff
192,269656,2,question newborn screen find answer qampa babysfirsttest
193,269656,1,take newborn wellbabi visit check list question doctor may ask
194,269656,1,newborn us get certain screen test medlineplu healthnew
195,269656,2,wonder newborn screen work learn expect resourc nichdnih
196,269656,2,readi newborn first wellbabi visit take along handi list question ask doctor
197,269656,2,still time plan take week challeng newborn healthfind
198,269656,4,help catch hear loss earli learn newborn hear screen healthychildren
199,269656,4,dyk newborn screen catch problem babi show sign schedul checkup newborn
200,269656,1,follow cdcflu vaccinefind tip prevent season flu nivw ff
201,269656,3,adult need flu shot everi year get shot protect health nivw
202,269656,1,forget child flu shot learn late kidshealth nivw
203,269656,2,pregnant women children age 5 high risk flu complic find flu risk
204,269656,7,parent protect children flu tip cdcflu nivw
205,269656,3,age 50 75 use new interact tool decid colorectalcanc test prefer
206,269656,3,late plan take week challeng nivw healthfind
207,269656,0,age 65 older get tip prevent flu cdcflu nivw
208,269656,74,cdcflu wonder get sick flu stay home avoid contact other take antivir drug prescrib
209,269656,4,dyk flu season last late may still time get shot nivw
210,269656,3,new check tool help decid best colorectalcanc screen test
211,269656,4,alreadi got flu shot find way protect famili flu nivw
212,269656,12,readi week challeng share nivw healthfind
213,269656,11,late get flu shot make plan get shot today
214,269656,8,nation influenza vaccin week follow along tip help prevent season flu nivw
215,269656,3,follow hivgov talkhiv tip prevent hiv wad2017 ff
216,269656,1,pregnant hiv get tip womenshealth protect babi
217,269656,1,question hiv test take list next visit help talk doctor
218,269656,0,use tool cdchivaid find free hiv test site near
219,269656,1,sure need hiv test check hivgov reason get test
220,269656,1,lot protect hiv take step
221,269656,4,late plan take week challeng wad2017 healthfind
222,269656,1,high risk hiv medicin call prep help protect learn hivgov
223,269656,2,stay silent hiv talk partner get test
224,269656,2,condom help lower risk get hiv get tip deptvetaffair use condom correctli
225,269656,37,cdchivaid cdc recommend consid prep hivneg high risk starttalkinghiv
226,269656,3,way know hiv get test find place get test
227,269656,5,readi week challeng share wad2017 healthfind
228,269656,5,world aid day come friday check toolkit way get involv wad2017
229,269656,1,week share inform hiv test prevent join us
230,269656,4,follow cdctobaccofre fdatobacco smokefreeu tip help quit smoke prevent lung cancer lcam17 ff
231,269656,4,readi quitsmok get help cdctobaccofre lcam17
232,269656,3,rememb quit urg smoke fade time get tip manag crave lcam17
233,269656,1,hope happi healthi thanksgiv
234,269656,1,late plan take week challeng lcam17 healthfind
235,269656,1,use free app smokefreeu help stay smoke free lcam17
236,269656,4,want quit smoke chang routin break old habit help lcam17
237,269656,1,alon talk doctor medicin help quitsmok lcam17
238,269656,14,fdatobacco design modern cigarett may reason smoker today like get lung cancer 50 year ago
239,269656,11,concern lungcanc risk ask doctor question find need screen lcam17
240,269656,1,readi week challeng share lcam17 healthfind
241,269656,5,peopl get lungcanc get smoke smoke make plan quit lcam17
242,269656,7,lungcanc awar month share tip help peopl quit smoke prevent lung cancer follow along lcam17
243,269656,0,follow alzheimersnih caregiveract caregiver nlm4caregiv get tip caregiv nfcmonth ff
244,269656,2,learn handson caregiv skill caregiver help care love one nfcmonth
245,269656,2,use tip support love one doctor visit nfcmonth
246,269656,2,caregiv stress learn caregiv stress manag womenshealth nfcmonth
247,269656,2,care someon alzheim get tip alzheimersnih take care nfcmonth
248,269656,3,caregiv alon find get support need nfcmonth
249,269656,3,late plan take week challeng nfcmonth healthfind
250,269656,1,use 10 tip caregiveract care love one nfcmonth
251,269656,3,caregiv make time mental health get tip manag emot stress nfcmonth
252,269656,2,caregiv physic activ help stay strong healthi use tip niago4lif getact
253,269656,7,alzheimersnih get tip care love one far away caregiversmonth
254,269656,6,good physic health lower stress caregiv take step eat healthi getact nfcmonth
255,269656,6,readi week challeng share nfcmonth healthfind
256,269656,0,dyk 1 3 american caregiv get support caregiv nfcmonth
257,269656,4,week share tip caregiv join us nfcmonth
258,269656,0,mani peopl type 2 diabet know learn spot sign diabetesmonth
259,269656,4,diabet use tip amdiabetesassn prevent hypoglycemia physic activ
260,269656,2,momstob ask doctor screen gestat diabet next visit diabetesmonth
261,269656,1,late plan take week challeng diabetesmonth healthfind
262,269656,1,child diabet pack hypoglycemia kit manag blood sugar school tip cdcdiabet
263,269656,3,take step prevent type 2 diabet start talk doctor diabetesmonth
264,269656,3,cut ad sugar help prevent type 2 diabet use hhsprevent tip diabetesmonth
265,269656,4,niddkgov diabetesmonth want share 4 step manag diabet life 1st step learn diabet
266,269656,4,know sign hypoglycemia learn spot low blood sugar niddkgov diabetesmonth
267,269656,3,manag weight help prevent type 2 diabet take step reach healthi weight diabetesmonth
268,269656,6,week share tip prevent diabet like share readi take week challeng
269,269656,4,readi week challeng share diabetesmonth healthfind
270,269656,1,want prevent type 2 diabet eat healthi getact tri tip diabetesmonth
271,269656,4,week share tip prevent diabet hypoglycemia join us diabetesmonth
272,269656,0,follow ameracadpedd nlmosp youradha get tip take care teeth gum toothtip ff
273,269656,0,take step protect teeth gum get older oralhealth
274,269656,6,toothtip skip sugari drink follow healthi habit protect teeth
275,269656,4,toothtip give kid water instead juic meal get tip take care children teeth
276,269656,0,nervou dental checkup get tip make visit easier toothtip
277,269656,3,still time plan take week challeng toothtip healthfind
278,269656,1,dyk fluorid help protect child teeth decay learn fluorid
279,269656,2,toothtip floss everi day get food toothbrush miss use tip floss teeth
280,269656,7,parent start take care child teeth first tooth follow brush tip toothtip
281,269656,25,ameracadpedd ever wonder halloween snack best littl teeth check guid visit
282,269656,2,toothtip brush 2 time day 2 minut get tip brush teeth
283,269656,1,readi week challeng share toothtip healthfind
284,269656,3,toothtip brush floss protect oralhealth learn
285,269656,2,week share tip help take care teeth gum join us oralhealth toothtip
286,269656,1,follow alzheimersnih cdcgov nateyeinstitut get tip talk doctor healthliteracymonth ff
287,269656,7,sure healthi weight ask doctor get tip talk weight
288,269656,4,want know medicin prevent heartattack stroke right ask doctor question
289,269656,4,alzheimersnih use worksheet write question want ask next doctor appoint
290,269656,1,momstob take question next doctor visit learn preeclampsia
291,269656,2,way know hiv get test get tip talk doctor hiv test
292,269656,8,keep bone go strong ask doctor question prevent osteoporosi
293,269656,3,late plan take week challeng healthliteracymonth healthfind
294,269656,4,want know risk type 2 diabet print list question next doctor visit
295,269656,17,mammogram help find breastcanc earli use handi list question ask doctor mammogram
296,269656,9,your age 50 75 talk doctor screen colorect cancer take question
297,269656,5,nateyeinstitut need help take activ role eye care ask eye care profession question
298,269656,0,talk doctor std like syphili stress list question help
299,269656,4,wonder expect menopaus use question help talk doctor
300,269656,6,readi week challeng share healthliteracymonth healthfind
301,269656,3,get tip talk doctor make visit healthliteracymonth
302,269656,1,week share tip talk doctor join us healthliteracymonth
303,269656,1,follow cdcflu healthychildren niosh resourc flu prevent fightflu ff
304,269656,1,help teen fightflu 5 tip teenshealth
305,269656,3,momstob get flu shot protect babi learn cdcflu fightflu
306,269656,5,parent learn 10 import fact year flu shot healthychildren fightflu
307,269656,12,got question flu shot get answer qampa cdcflu fightflu
308,269656,8,healthnew extra import get flu shot diabet
309,269656,6,still time plan take week challeng fightflu healthfind
310,269656,3,find get flu shot vaccinefind handi map fightflu
311,269656,4,handwash help prevent flu get tip protect other fightflu
312,269656,8,65 older sure get flu shot end octob fightflu
313,269656,105,cdcflu think earli flu vaccin time get vaccin fightflu
314,269656,4,time get flu shot make plan get shot today fightflu
315,269656,13,readi week challeng share fightflu healthfind
316,269656,6,everyon age 6 month older need get flu shot everi year find prevent flu fightflu
317,269656,2,week share tip help prevent season flu join us fightflu
318,269656,3,follow samhsagov stopbullyinggov pacernbpc resourc nation bullyingpreventionmonth ff bulli
319,269656,7,cyberbulli hard spot get tip stopbullyinggov keep kid safe onlin bulli
320,269656,3,worri child bulli use healthychildren idea stopbulli
321,269656,2,concern cyberbulli help teen use technolog safe resourc teenshealth
322,269656,46,stopbullyinggov wit bulli reach kid target amp let know care talk help h
323,269656,3,help child stopbulli pacernbpc resourc kid bullyingpreventionmonth
324,269656,7,still time plan take week challeng bulli healthfind
325,269656,8,parent use free app samhsagov check child bulli bullyingprevent
326,269656,8,know warn sign bulli learn spot sign tip stopbullyinggov
327,269656,6,readi week challeng share bulli healthfind
328,269656,2,talk kid bulli even see sign problem use quick tip
329,269656,2,nation bullyingpreventionmonth week share tip help stopbulli join us
330,269656,1,follow cdccancer thenci womenshealth resourc breastcanc screen prevent bcam17 ff
331,269656,7,worri cost mammogram find program near offer free lowcost mammogram bcam17
332,269656,2,need know breastcanc find resourc thenci bcam17
333,269656,4,dyk men get breastcanc learn americancanc bcam17
334,269656,1,use usfda tool find get mammogram near breastcanc bcam17
335,269656,3,check help resourc breastcancerorg get mammogram result breastcanc bcam17
336,269656,10,still time plan take week challeng breastcanc healthfind
337,269656,2,check tip thenci lower risk breastcanc bcam17
338,269656,4,want learn mammogram check help qampa womenshealth bcam17
339,269656,1,breastcanc run famili talk doctor bcam17
340,269656,61,thenci unit state breastcanc 2nd common cancer women skin cancer overview
341,269656,1,question breastcanc screen use question talk doctor mammogram bcam17
342,269656,7,readi week challeng share bcam17 healthfind
343,269656,5,mammogram xray breast check breastcanc talk doctor get test bcam17
344,269656,13,nation breast cancer awar month week share info breastcanc screen prevent join us bcam17
345,269656,0,follow medicaregov niago4lif alzheimersnih resourc healthi age healthyagingmonth
346,269656,2,medicar sure schedul yearli well visit doctor healthyagingmonth
347,269656,4,get tip prevent problem mistak medicin healthyagingmonth
348,269656,2,dyk 1 3 older adult fall year worri love one fall start convers
349,269656,10,medicaregov stay one step ahead flu make appt get flu shot cover medicar
350,269656,8,older adult need vaccin prevent diseas make sure date shot healthyagingmonth
351,269656,12,still time plan take week challeng healthyagingmonth healthfind
352,269656,10,niago4lif check 6 tip nation institut age make home safer get older
353,269656,1,care older famili member stress rememb take care
354,269656,2,got tip help keep teeth gum healthi get older check healthyagingmonth
355,269656,1,mani fall prevent make home safer small chang healthyagingmonth
356,269656,5,use nih tip make smart food choic healthi age healthyagingmonth
357,269656,10,readi week challeng share healthyagingmonth healthfind
358,269656,4,physicalact good peopl age use tip stay activ get older healthyagingmonth
359,269656,3,healthyagingmonth week share tip stay healthi get older join us
360,269656,0,follow cdcemerg fema getreadi readygov tip resourc help prepar emerg natlprep ff
361,269656,1,sometim safer stay insid emerg learn shelter place natlprep
362,269656,2,disabl amp emerg may resourc normal use planahead natlprep
363,269656,4,know emerg nscsafeti tip deal differ type disast natlprep
364,269656,4,find disast common area planahead natlprep
365,269656,1,make sure know get warn updat amp safeti info need emerg natlprep
366,269656,2,still time plan take week challeng natlprep healthfind
367,269656,1,parent use tip kidshealth talk kid call 911 emerg natlprep
368,269656,75,cdcemerg parent know child school daycar evacu amp reunif plan incl commun emerg
369,269656,1,know emerg learn firstaid help prepar take action natlprep
370,269656,1,rememb planahead keep pet safe emerg readygov tip natlprep
371,269656,5,make sure least 1 firstaid kit home find put famili kit natlprep
372,269656,3,readi week challeng share natlprep healthfind
373,269656,4,mani hour kid spend front screen limit screen time help getact healthychildren
374,269656,6,emerg happen time make plan famili know case emerg natlprep
375,269656,4,nation prepared month week share tip help famili prepar emerg join us natlprep
376,269656,4,follow healthychildren cdcobes kidshealth tip resourc help keep child healthi weight ff
377,269656,3,use healthychildren tip encourag child physic activ
378,269656,7,children need varieti healthi food check niddk tip guid kid make healthi choic
379,269656,3,help kid learn physic activ fun use kidshealth tip motiv get activ
380,269656,2,learn encourag child develop healthyeat habit import
381,269656,4,help kid eat less sodium use list go food shop
382,269656,9,still time plan take week challeng healthyeat healthfind
383,269656,4,healthi kid make physic activ part famili routin cdcgov tip
384,269656,3,tri healthi snack idea keep child satisfi meal
385,269656,4,shop healthi food kid hard check nihnhlbi tip
386,269656,2,teach kid healthyeat myplat game activ sheet
387,269656,13,dyk children need least 60 minut physicalact day
388,269656,3,readi week challeng share healthyweight healthfind
389,269656,3,parent help kid learn healthi habit last lifetim
390,269656,1,week share tip help kid stay healthi weight join us
391,269656,1,follow healthychildren nichdnih nlmsi inform newborn screen ff
392,269656,2,question newborn screen find answer qampa babysfirsttest
393,269656,1,take newborn wellbabi visit check list question doctor may ask
394,269656,1,newborn us get certain screen test medlineplu healthnew
395,269656,2,wonder newborn screen work learn expect resourc nichdnih
396,269656,2,readi newborn first wellbabi visit take along handi list question ask doctor
397,269656,2,still time plan take week challeng newborn healthfind
398,269656,4,help catch hear loss earli learn newborn hear screen healthychildren
399,269656,4,dyk newborn screen catch problem babi show sign schedul checkup newborn
400,269656,1,follow cdcflu vaccinefind tip prevent season flu nivw ff
401,269656,3,adult need flu shot everi year get shot protect health nivw
402,269656,1,forget child flu shot learn late kidshealth nivw
403,269656,2,pregnant women children age 5 high risk flu complic find flu risk
404,269656,7,parent protect children flu tip cdcflu nivw
405,269656,3,age 50 75 use new interact tool decid colorectalcanc test prefer
406,269656,3,late plan take week challeng nivw healthfind
407,269656,0,age 65 older get tip prevent flu cdcflu nivw
408,269656,74,cdcflu wonder get sick flu stay home avoid contact other take antivir drug prescrib
409,269656,4,dyk flu season last late may still time get shot nivw
410,269656,3,new check tool help decid best colorectalcanc screen test
411,269656,4,alreadi got flu shot find way protect famili flu nivw
412,269656,12,readi week challeng share nivw healthfind
413,269656,11,late get flu shot make plan get shot today
414,269656,8,nation influenza vaccin week follow along tip help prevent season flu nivw
415,269656,3,follow hivgov talkhiv tip prevent hiv wad2017 ff
416,269656,1,pregnant hiv get tip womenshealth protect babi
417,269656,1,question hiv test take list next visit help talk doctor
418,269656,0,use tool cdchivaid find free hiv test site near
419,269656,1,sure need hiv test check hivgov reason get test
420,269656,1,lot protect hiv take step
421,269656,4,late plan take week challeng wad2017 healthfind
422,269656,1,high risk hiv medicin call prep help protect learn hivgov
423,269656,2,stay silent hiv talk partner get test
424,269656,2,condom help lower risk get hiv get tip deptvetaffair use condom correctli
425,269656,37,cdchivaid cdc recommend consid prep hivneg high risk starttalkinghiv
426,269656,3,way know hiv get test find place get test
427,269656,5,readi week challeng share wad2017 healthfind
428,269656,5,world aid day come friday check toolkit way get involv wad2017
429,269656,1,week share inform hiv test prevent join us
430,269656,4,follow cdctobaccofre fdatobacco smokefreeu tip help quit smoke prevent lung cancer lcam17 ff
431,269656,4,readi quitsmok get help cdctobaccofre lcam17
432,269656,3,rememb quit urg smoke fade time get tip manag crave lcam17
433,269656,1,hope happi healthi thanksgiv
434,269656,1,late plan take week challeng lcam17 healthfind
435,269656,1,use free app smokefreeu help stay smoke free lcam17
436,269656,4,want quit smoke chang routin break old habit help lcam17
437,269656,1,alon talk doctor medicin help quitsmok lcam17
438,269656,14,fdatobacco design modern cigarett may reason smoker today like get lung cancer 50 year ago
439,269656,11,concern lungcanc risk ask doctor question find need screen lcam17
440,269656,1,readi week challeng share lcam17 healthfind
441,269656,5,peopl get lungcanc get smoke smoke make plan quit lcam17
442,269656,7,lungcanc awar month share tip help peopl quit smoke prevent lung cancer follow along lcam17
443,269656,0,follow alzheimersnih caregiveract caregiver nlm4caregiv get tip caregiv nfcmonth ff
444,269656,2,learn handson caregiv skill caregiver help care love one nfcmonth
445,269656,2,use tip support love one doctor visit nfcmonth
446,269656,2,caregiv stress learn caregiv stress manag womenshealth nfcmonth
447,269656,2,care someon alzheim get tip alzheimersnih take care nfcmonth
448,269656,3,caregiv alon find get support need nfcmonth
449,269656,3,late plan take week challeng nfcmonth healthfind
450,269656,1,use 10 tip caregiveract care love one nfcmonth
451,269656,3,caregiv make time mental health get tip manag emot stress nfcmonth
452,269656,2,caregiv physic activ help stay strong healthi use tip niago4lif getact
453,269656,7,alzheimersnih get tip care love one far away caregiversmonth
454,269656,6,good physic health lower stress caregiv take step eat healthi getact nfcmonth
455,269656,6,readi week challeng share nfcmonth healthfind
456,269656,0,dyk 1 3 american caregiv get support caregiv nfcmonth
457,269656,4,week share tip caregiv join us nfcmonth
458,269656,0,mani peopl type 2 diabet know learn spot sign diabetesmonth
459,269656,4,diabet use tip amdiabetesassn prevent hypoglycemia physic activ
460,269656,2,momstob ask doctor screen gestat diabet next visit diabetesmonth
461,269656,1,late plan take week challeng diabetesmonth healthfind
462,269656,1,child diabet pack hypoglycemia kit manag blood sugar school tip cdcdiabet
463,269656,3,take step prevent type 2 diabet start talk doctor diabetesmonth
